id,question,choices,answerKey,choices_dic,subject,gen_init_answer,disc_answer,gen_answer,disc_init_answer,disc_final_policy_consensus,disc_init_policy,gen_init_policy,gen_final_policy_consensus
Mercury_7068688,Topsoil is considered to be most fertile when it has a,"['low pH level.' 'low sand content.' 'high organic matter level.'
 'high parent rock material level.']",C,"{'text': array(['low pH level.', 'low sand content.', 'high organic matter level.',
       'high parent rock material level.'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",science,C,C,C,C,"{'A': {'correct': 0.24681752068884955, 'incorrect': 0.24891261558788588}, 'B': {'correct': 0.24667532564427375, 'incorrect': 0.25323046000403476}, 'C': {'correct': 0.2602430888566251, 'incorrect': 0.24767775846750223}, 'D': {'correct': 0.24626406481025148, 'incorrect': 0.25017916594057715}}","{'A': {'correct': 0.38491216, 'incorrect': 0.61508787}, 'B': {'correct': 0.4186969, 'incorrect': 0.58130306}, 'C': {'correct': 0.6001883, 'incorrect': 0.3998116}, 'D': {'correct': 0.3415825, 'incorrect': 0.6584175}}","{'correct': {'A': 0.020667536, 'B': 0.003120331, 'C': 0.9689571, 'D': 0.0072549875}, 'incorrect': {'A': 0.14274636, 'B': 0.49435645, 'C': 0.13567849, 'D': 0.22721872}}","{'correct': {'A': 0.2486116573138888, 'B': 0.24440741565594593, 'C': 0.2614758494558547, 'D': 0.2455050775743105}, 'incorrect': {'A': 0.24956827237132356, 'B': 0.2523729401269477, 'C': 0.24676091307653472, 'D': 0.25129787442519397}}"
Mercury_7271705,"When chemicals in the atmosphere dissolve in water droplets, they precipitate with the water and pollute water reservoirs on Earth. The pollutants enter the food chain when aquatic organisms absorb them. Which of these pollutants eventually contaminates fish after coal is burned?",['lead' 'arsenic' 'mercury' 'aluminum'],C,"{'text': array(['lead', 'arsenic', 'mercury', 'aluminum'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",science,B,B,B,A,"{'A': {'correct': 0.24838112990783848, 'incorrect': 0.24863052254989654}, 'B': {'correct': 0.2521584893473209, 'incorrect': 0.2490890890719427}, 'C': {'correct': 0.25080744491948614, 'incorrect': 0.24825304958892486}, 'D': {'correct': 0.24865293582535436, 'incorrect': 0.254027338789236}}","{'A': {'correct': 0.3998116, 'incorrect': 0.6001883}, 'B': {'correct': 0.39233688, 'incorrect': 0.6076632}, 'C': {'correct': 0.3998116, 'incorrect': 0.6001883}, 'D': {'correct': 0.38491216, 'incorrect': 0.61508787}}","{'correct': {'A': 0.120086044, 'B': 0.42078194, 'C': 0.31026518, 'D': 0.14886685}, 'incorrect': {'A': 0.14416932, 'B': 0.17733127, 'C': 0.11494179, 'D': 0.5635576}}","{'correct': {'A': 0.24852257587213464, 'B': 0.251654569136666, 'C': 0.25094619477772645, 'D': 0.24887666021347288}, 'incorrect': {'A': 0.2490520042957044, 'B': 0.2496697860291089, 'C': 0.24848220904177956, 'D': 0.25279600063340707}}"
Mercury_402456,An atom has a mass of 24 and a nuclear charge of 12. Which statement about the atom is accurate?,"['It has twice as many protons as electrons.'
 'It has twice as many neutrons as protons.'
 'It has equal numbers of neutrons and protons.'
 'It has equal numbers of nuclear particles and electrons.']",C,"{'text': array(['It has twice as many protons as electrons.',
       'It has twice as many neutrons as protons.',
       'It has equal numbers of neutrons and protons.',
       'It has equal numbers of nuclear particles and electrons.'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",science,D,D,B,B,"{'A': {'correct': 0.24911934183598233, 'incorrect': 0.25124485159019017}, 'B': {'correct': 0.2517187764139836, 'incorrect': 0.2522102409970257}, 'C': {'correct': 0.24727425794165359, 'incorrect': 0.24777183394788846}, 'D': {'correct': 0.2518876238083805, 'incorrect': 0.2487730734648957}}","{'A': {'correct': 0.5039062, 'incorrect': 0.49609384}, 'B': {'correct': 0.5428633, 'incorrect': 0.45713672}, 'C': {'correct': 0.4921881, 'incorrect': 0.50781184}, 'D': {'correct': 0.5312094, 'incorrect': 0.46879065}}","{'correct': {'A': 0.18518633, 'B': 0.37408665, 'C': 0.048687622, 'D': 0.39203942}, 'incorrect': {'A': 0.34113085, 'B': 0.434612, 'C': 0.0656166, 'D': 0.1586406}}","{'correct': {'A': 0.24971948385037124, 'B': 0.2520323767766975, 'C': 0.2462387090013109, 'D': 0.2520094303716203}, 'incorrect': {'A': 0.25155064966823726, 'B': 0.25169990179104873, 'C': 0.2475136213292375, 'D': 0.24923582721147647}}"
NCEOGA_2013_8_6,Which is an example of a renewable energy resource?,['biomass' 'coal' 'gas' 'oil'],A,"{'text': array(['biomass', 'coal', 'gas', 'oil'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",science,A,A,A,A,"{'A': {'correct': 0.2611854708042398, 'incorrect': 0.24682958192560095}, 'B': {'correct': 0.24613608856623895, 'incorrect': 0.2534051494866744}, 'C': {'correct': 0.24631206210033224, 'incorrect': 0.2486475338972763}, 'D': {'correct': 0.2463663785291889, 'incorrect': 0.2511177346904484}}","{'A': {'correct': 0.64779824, 'incorrect': 0.3522018}, 'B': {'correct': 0.24220563, 'incorrect': 0.7577944}, 'C': {'correct': 0.2814056, 'incorrect': 0.7185944}, 'D': {'correct': 0.26894143, 'incorrect': 0.7310586}}","{'correct': {'A': 0.97259605, 'B': 0.0127807185, 'C': 0.0037339584, 'D': 0.0108893085}, 'incorrect': {'A': 0.11664565, 'B': 0.47228292, 'C': 0.11087013, 'D': 0.30020127}}","{'correct': {'A': 0.2630310417414783, 'B': 0.24651043283999108, 'C': 0.24400537356581115, 'D': 0.24645315185271952}, 'incorrect': {'A': 0.2449511406731419, 'B': 0.25361309973602847, 'C': 0.24936514524845554, 'D': 0.2520706143423741}}"
Mercury_7230178,The compression of matter due to gravitational attraction increased as the protoplanets formed. What was a result of this compression within each protoplanet?,"['initiation of nuclear fusion' 'increase in noble gas destabilization'
 'increase in thermal energy' 'initiation of photosynthesis reactions']",C,"{'text': array(['initiation of nuclear fusion',
       'increase in noble gas destabilization',
       'increase in thermal energy',
       'initiation of photosynthesis reactions'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",science,C,C,C,B,"{'A': {'correct': 0.25156117278422035, 'incorrect': 0.24853529368845317}, 'B': {'correct': 0.24832370836482082, 'incorrect': 0.2533009572970062}, 'C': {'correct': 0.2534833661369933, 'incorrect': 0.24833643499074187}, 'D': {'correct': 0.24663175271396554, 'incorrect': 0.2498273140237988}}","{'A': {'correct': 0.33111975, 'incorrect': 0.6688803}, 'B': {'correct': 0.35577488, 'incorrect': 0.64422506}, 'C': {'correct': 0.35577488, 'incorrect': 0.64422506}, 'D': {'correct': 0.18952107, 'incorrect': 0.81047887}}","{'correct': {'A': 0.35120454, 'B': 0.083744876, 'C': 0.4875992, 'D': 0.077451356}, 'incorrect': {'A': 0.1411728, 'B': 0.5245206, 'C': 0.13365972, 'D': 0.200647}}","{'correct': {'A': 0.2519471507843094, 'B': 0.2485979685523331, 'C': 0.2531375871234532, 'D': 0.24631729353990425}, 'incorrect': {'A': 0.2486708400303173, 'B': 0.25176864479970257, 'C': 0.24822696016291876, 'D': 0.2513335550070614}}"
Mercury_7215233,The construction of Hoover Dam on the Colorado River resulted in abundant freshwater and electrical power for the region. Which of these is a disadvantage of the construction of Hoover Dam?,"['an increase in flooding downstream' 'an increase in regional humidity'
 'a decrease in the amount of river ecosystems'
 'a decrease in the amount of water for irrigation']",C,"{'text': array(['an increase in flooding downstream',
       'an increase in regional humidity',
       'a decrease in the amount of river ecosystems',
       'a decrease in the amount of water for irrigation'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",science,C,C,C,C,"{'A': {'correct': 0.2492337030053485, 'incorrect': 0.2488321217426715}, 'B': {'correct': 0.2464311490086357, 'incorrect': 0.25249472974342635}, 'C': {'correct': 0.25282806279434533, 'incorrect': 0.24863749258510362}, 'D': {'correct': 0.2515070851916704, 'incorrect': 0.2500356559287985}}","{'A': {'correct': 0.38491216, 'incorrect': 0.61508787}, 'B': {'correct': 0.29746994, 'incorrect': 0.7025301}, 'C': {'correct': 0.42250463, 'incorrect': 0.57749534}, 'D': {'correct': 0.36296922, 'incorrect': 0.6370308}}","{'correct': {'A': 0.17620109, 'B': 0.017042127, 'C': 0.43952224, 'D': 0.3672346}, 'incorrect': {'A': 0.16385853, 'B': 0.4233597, 'C': 0.16194952, 'D': 0.25083232}}","{'correct': {'A': 0.25059472071861477, 'B': 0.24372360810594065, 'C': 0.2534594674476554, 'D': 0.2522222037277893}, 'incorrect': {'A': 0.24889485162435826, 'B': 0.2524518724174613, 'C': 0.248397319099357, 'D': 0.25025595685882335}}"
Mercury_SC_415535,"If you place a thermometer into a glass of boiling water, what temperature should the thermometer read?",['32°C' '100°C' '200°C' '212°C'],B,"{'text': array(['32°C', '100°C', '200°C', '212°C'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",science,B,B,B,B,"{'A': {'correct': 0.24589965535501748, 'incorrect': 0.24924489189576976}, 'B': {'correct': 0.2606974880429074, 'incorrect': 0.24714066780347974}, 'C': {'correct': 0.24615580795345232, 'incorrect': 0.25121697367086726}, 'D': {'correct': 0.24724704864862287, 'incorrect': 0.2523974666298832}}","{'A': {'correct': 0.30735803, 'incorrect': 0.692642}, 'B': {'correct': 0.7090191, 'incorrect': 0.29098085}, 'C': {'correct': 0.34864518, 'incorrect': 0.6513549}, 'D': {'correct': 0.50781184, 'incorrect': 0.4921881}}","{'correct': {'A': 0.008092481, 'B': 0.9764311, 'C': 0.0052864878, 'D': 0.010189973}, 'incorrect': {'A': 0.124501996, 'B': 0.13889202, 'C': 0.2917462, 'D': 0.44485983}}","{'correct': {'A': 0.2449799661258174, 'B': 0.26253351874623226, 'C': 0.24445685206935125, 'D': 0.24802966305859908}, 'incorrect': {'A': 0.25057181704406306, 'B': 0.245840795773858, 'C': 0.2522404647969436, 'D': 0.2513469223851354}}"
CSZ_2008_8_29,What characteristic of carbon [C] makes it essential to living organisms?,"['Carbon forms crystal structures under certain conditions.'
 'Carbon can exist as a solid, liquid, or gas.'
 'Carbon bonds in many ways with itself to form chains.'
 'Carbon exists in radioactive forms.']",C,"{'text': array(['Carbon forms crystal structures under certain conditions.',
       'Carbon can exist as a solid, liquid, or gas.',
       'Carbon bonds in many ways with itself to form chains.',
       'Carbon exists in radioactive forms.'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",science,C,C,C,C,"{'A': {'correct': 0.2468133317642512, 'incorrect': 0.25091793785468236}, 'B': {'correct': 0.24541632654589993, 'incorrect': 0.25151411407838814}, 'C': {'correct': 0.2599398272823806, 'incorrect': 0.24781031537254328}, 'D': {'correct': 0.2478305144074683, 'incorrect': 0.24975763269438622}}","{'A': {'correct': 0.23370637, 'incorrect': 0.76629364}, 'B': {'correct': 0.13477592, 'incorrect': 0.86522406}, 'C': {'correct': 0.37754068, 'incorrect': 0.62245935}, 'D': {'correct': 0.3276683, 'incorrect': 0.6723317}}","{'correct': {'A': 0.017859563, 'B': 0.016843174, 'C': 0.9377437, 'D': 0.027553592}, 'incorrect': {'A': 0.31045085, 'B': 0.3304732, 'C': 0.111562856, 'D': 0.247513}}","{'correct': {'A': 0.24675260690084097, 'B': 0.24536131992893712, 'C': 0.25888512988512863, 'D': 0.2490009432850933}, 'incorrect': {'A': 0.2511867659813608, 'B': 0.2525947941125179, 'C': 0.24679383150414283, 'D': 0.2494246084019785}}"
MSA_2012_5_28,Scientists found evidence of a fish that lived millions of years ago. The fish had features that were possibly used to move on land. This fish is now extinct. What scientific evidence did the scientists most likely find that confirmed the existence of this fish?,['a fossil' 'a description' 'a photograph' 'a cave drawing'],A,"{'text': array(['a fossil', 'a description', 'a photograph', 'a cave drawing'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",science,A,A,A,A,"{'A': {'correct': 0.2594170534598645, 'incorrect': 0.24911748050146812}, 'B': {'correct': 0.24767937938265877, 'incorrect': 0.25312218923336716}, 'C': {'correct': 0.24668975701598442, 'incorrect': 0.24823689673402494}, 'D': {'correct': 0.2462138101414923, 'incorrect': 0.2495234335311398}}","{'A': {'correct': 0.46101677, 'incorrect': 0.5389832}, 'B': {'correct': 0.46101677, 'incorrect': 0.5389832}, 'C': {'correct': 0.38121957, 'incorrect': 0.61878043}, 'D': {'correct': 0.30735803, 'incorrect': 0.692642}}","{'correct': {'A': 0.94868237, 'B': 0.03537522, 'C': 0.0061955047, 'D': 0.009746898}, 'incorrect': {'A': 0.20075192, 'B': 0.5166586, 'C': 0.10333822, 'D': 0.17925127}}","{'correct': {'A': 0.2590998270754589, 'B': 0.25042485471889775, 'C': 0.2451434613595219, 'D': 0.2453318568461215}, 'incorrect': {'A': 0.24914415265630102, 'B': 0.25161514331611196, 'C': 0.24846335769570685, 'D': 0.25077734633188015}}"
MCAS_2010_8_12008,What is the smallest unit of a chemical compound that still has the properties of that compound?,['a nucleus' 'a molecule' 'an element' 'an atom'],B,"{'text': array(['a nucleus', 'a molecule', 'an element', 'an atom'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",science,D,D,D,B,"{'A': {'correct': 0.24672263755005108, 'incorrect': 0.2498153790355783}, 'B': {'correct': 0.2481300171323249, 'incorrect': 0.25205227391080987}, 'C': {'correct': 0.24695637775233556, 'incorrect': 0.24882430277508405}, 'D': {'correct': 0.25819096756528853, 'incorrect': 0.24930804427852776}}","{'A': {'correct': 0.43014735, 'incorrect': 0.56985265}, 'B': {'correct': 0.5544705, 'incorrect': 0.44552955}, 'C': {'correct': 0.4882834, 'incorrect': 0.5117166}, 'D': {'correct': 0.45713672, 'incorrect': 0.5428633}}","{'correct': {'A': 0.0187102, 'B': 0.070336275, 'C': 0.012960177, 'D': 0.8979933}, 'incorrect': {'A': 0.21398841, 'B': 0.44251937, 'C': 0.15902267, 'D': 0.18446952}}","{'correct': {'A': 0.2462525545671351, 'B': 0.2510855262926851, 'C': 0.24607358767329707, 'D': 0.25658833146688276}, 'incorrect': {'A': 0.2504672660521452, 'B': 0.2507996175024868, 'C': 0.24898351872550706, 'D': 0.24974959771986097}}"
Mercury_SC_406724,A student is investigating in which type of soil a plant will grow best. Which should the student measure to answer the question?,"['height of the plants' 'weight of the soil' 'amount of water used'
 'temperature of the room']",A,"{'text': array(['height of the plants', 'weight of the soil',
       'amount of water used', 'temperature of the room'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",science,A,A,A,C,"{'A': {'correct': 0.25663602280273906, 'incorrect': 0.24814398860608064}, 'B': {'correct': 0.24685109294280103, 'incorrect': 0.25669659793227806}, 'C': {'correct': 0.24766115740122477, 'incorrect': 0.24761952050996078}, 'D': {'correct': 0.24885172685323514, 'incorrect': 0.24753989295168058}}","{'A': {'correct': 0.54673815, 'incorrect': 0.45326182}, 'B': {'correct': 0.51561993, 'incorrect': 0.4843801}, 'C': {'correct': 0.5506074, 'incorrect': 0.44939265}, 'D': {'correct': 0.54673815, 'incorrect': 0.45326182}}","{'correct': {'A': 0.765856, 'B': 0.017871045, 'C': 0.06189066, 'D': 0.15438226}, 'incorrect': {'A': 0.106645465, 'B': 0.76376486, 'C': 0.06858705, 'D': 0.061002582}}","{'correct': {'A': 0.2551947986979205, 'B': 0.24519275097667567, 'C': 0.24868126876287494, 'D': 0.2509311815625289}, 'incorrect': {'A': 0.24924222927955142, 'B': 0.2548169960283824, 'C': 0.24809169846506246, 'D': 0.2478490762270037}}"
TIMSS_2007_8_pg33,An animal has scales and uses only its lungs to exchange gases. What is the animal most likely to be classified as?,['a fish' 'a reptile' 'a mammal' 'an amphibian'],B,"{'text': array(['a fish', 'a reptile', 'a mammal', 'an amphibian'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",science,B,B,B,B,"{'A': {'correct': 0.25055953250644764, 'incorrect': 0.249606051112728}, 'B': {'correct': 0.25502601155799476, 'incorrect': 0.24952066957564364}, 'C': {'correct': 0.2467818446609765, 'incorrect': 0.24829993326413324}, 'D': {'correct': 0.24763261127458105, 'incorrect': 0.25257334604749515}}","{'A': {'correct': 0.3415825, 'incorrect': 0.6584175}, 'B': {'correct': 0.46101677, 'incorrect': 0.5389832}, 'C': {'correct': 0.30404168, 'incorrect': 0.6959583}, 'D': {'correct': 0.32082132, 'incorrect': 0.6791787}}","{'correct': {'A': 0.29877296, 'B': 0.5872586, 'C': 0.031002225, 'D': 0.08296625}, 'incorrect': {'A': 0.21258768, 'B': 0.24854018, 'C': 0.09924939, 'D': 0.43962276}}","{'correct': {'A': 0.25158400035221595, 'B': 0.25491935318078973, 'C': 0.24543063148300664, 'D': 0.24806601498398775}, 'incorrect': {'A': 0.25009755168012493, 'B': 0.24900599143735486, 'C': 0.24863923480342823, 'D': 0.25225722207909207}}"
Mercury_7004988,How are igneous and sedimentary rocks similar?,"['They are both formed by erosion.'
 'They are both formed from cooled lava.'
 'Heat and pressure can turn them into lava.'
 'Heat and pressure can turn them into metamorphic rock.']",D,"{'text': array(['They are both formed by erosion.',
       'They are both formed from cooled lava.',
       'Heat and pressure can turn them into lava.',
       'Heat and pressure can turn them into metamorphic rock.'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",science,D,D,D,C,"{'A': {'correct': 0.24734679244501065, 'incorrect': 0.25181955600627653}, 'B': {'correct': 0.24826974273575753, 'incorrect': 0.25091477349752184}, 'C': {'correct': 0.2482858264011135, 'incorrect': 0.24843294800843793}, 'D': {'correct': 0.25609763841811833, 'incorrect': 0.24883272248776359}}","{'A': {'correct': 0.18010665, 'incorrect': 0.8198933}, 'B': {'correct': 0.23091976, 'incorrect': 0.7690802}, 'C': {'correct': 0.2782568, 'incorrect': 0.7217432}, 'D': {'correct': 0.24798743, 'incorrect': 0.7520126}}","{'correct': {'A': 0.09190714, 'B': 0.1143803, 'C': 0.07922891, 'D': 0.7144836}, 'incorrect': {'A': 0.3778681, 'B': 0.32069248, 'C': 0.13955398, 'D': 0.16188546}}","{'correct': {'A': 0.24792921203382667, 'B': 0.2491214886420295, 'C': 0.24880049908463675, 'D': 0.2541488002395071}, 'incorrect': {'A': 0.2519739691355145, 'B': 0.25090439092088307, 'C': 0.24818575294004297, 'D': 0.2489358870035594}}"
Mercury_SC_LBS10946,"When both a dominant and recessive gene are present, which of the following is true?","['The dominant trait will be visible.'
 'The recessive trait will be visible.' 'Neither trait will be visible.'
 'It cannot be predicted which trait will be visible.']",A,"{'text': array(['The dominant trait will be visible.',
       'The recessive trait will be visible.',
       'Neither trait will be visible.',
       'It cannot be predicted which trait will be visible.'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",science,A,A,A,A,"{'A': {'correct': 0.25964310486694886, 'incorrect': 0.2484171604652221}, 'B': {'correct': 0.24625380812983835, 'incorrect': 0.2511949187347517}, 'C': {'correct': 0.24610372637691955, 'incorrect': 0.24878903825444193}, 'D': {'correct': 0.2479993606262933, 'incorrect': 0.2515988825455843}}","{'A': {'correct': 0.53509843, 'incorrect': 0.46490157}, 'B': {'correct': 0.3242354, 'incorrect': 0.6757646}, 'C': {'correct': 0.3242354, 'incorrect': 0.6757646}, 'D': {'correct': 0.5273165, 'incorrect': 0.47268346}}","{'correct': {'A': 0.9437382, 'B': 0.010816784, 'C': 0.0043026186, 'D': 0.04114228}, 'incorrect': {'A': 0.16563682, 'B': 0.30465275, 'C': 0.11654005, 'D': 0.41317037}}","{'correct': {'A': 0.25977909177726927, 'B': 0.24553960340186654, 'C': 0.24330515001972036, 'D': 0.2513761548011439}, 'incorrect': {'A': 0.2479005033525222, 'B': 0.25210546139847684, 'C': 0.24964236586092334, 'D': 0.25035166938807757}}"
TAKS_2009_8_39,Squirrels in cold climates gather and store food for winter. The squirrels sometimes bury nuts and then do not return for them. These nuts can grow to become trees. This chain of events is an example of,['predation' 'seed distribution' 'competition' 'seed fossilization'],B,"{'text': array(['predation', 'seed distribution', 'competition',
       'seed fossilization'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",science,B,B,B,D,"{'A': {'correct': 0.24578220873052353, 'incorrect': 0.24927960684967826}, 'B': {'correct': 0.25846604815523117, 'incorrect': 0.2516674987641806}, 'C': {'correct': 0.2459419192110506, 'incorrect': 0.24796647872508384}, 'D': {'correct': 0.24980982390319467, 'incorrect': 0.2510864156610572}}","{'A': {'correct': 0.105210535, 'incorrect': 0.89478946}, 'B': {'correct': 0.24798743, 'incorrect': 0.7520126}, 'C': {'correct': 0.13117322, 'incorrect': 0.8688268}, 'D': {'correct': 0.2782568, 'incorrect': 0.7217432}}","{'correct': {'A': 0.021638801, 'B': 0.83776534, 'C': 0.0027618322, 'D': 0.13783407}, 'incorrect': {'A': 0.16968748, 'B': 0.39607933, 'C': 0.07500479, 'D': 0.35922837}}","{'correct': {'A': 0.24662179973692075, 'B': 0.25794083709406124, 'C': 0.2419642576114366, 'D': 0.2534731055575813}, 'incorrect': {'A': 0.2505488507738086, 'B': 0.2509577516375807, 'C': 0.24817193918892727, 'D': 0.25032145839968334}}"
Mercury_SC_408357,Kurt drinks frozen fruit juice from a small cup. He measures the amount of fruit juice in the cup. Which property is Kurt measuring?,['density' 'height' 'temperature' 'volume'],D,"{'text': array(['density', 'height', 'temperature', 'volume'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",science,D,D,D,D,"{'A': {'correct': 0.2467715975649808, 'incorrect': 0.24981572786122258}, 'B': {'correct': 0.24810249394620365, 'incorrect': 0.2522660462619339}, 'C': {'correct': 0.2464796252391105, 'incorrect': 0.24882735164599645}, 'D': {'correct': 0.258646283249705, 'incorrect': 0.24909087423084705}}","{'A': {'correct': 0.3522018, 'incorrect': 0.64779824}, 'B': {'correct': 0.43782353, 'incorrect': 0.5621765}, 'C': {'correct': 0.37387583, 'incorrect': 0.6261242}, 'D': {'correct': 0.5544705, 'incorrect': 0.44552955}}","{'correct': {'A': 0.035044253, 'B': 0.09125364, 'C': 0.007911603, 'D': 0.8657904}, 'incorrect': {'A': 0.20609899, 'B': 0.4295472, 'C': 0.13622312, 'D': 0.22813079}}","{'correct': {'A': 0.24724364376547558, 'B': 0.2506987521634131, 'C': 0.24388131118077533, 'D': 0.25817629289033595}, 'incorrect': {'A': 0.2506885277323891, 'B': 0.251528636561003, 'C': 0.2493642006388949, 'D': 0.24841863506771306}}"
Mercury_178710,A simple machine that has a mechanical advantage equal to 1 would most likely be used to,"['decrease effort.' 'decrease work.' 'change direction.'
 'change resistance.']",C,"{'text': array(['decrease effort.', 'decrease work.', 'change direction.',
       'change resistance.'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",science,C,C,C,A,"{'A': {'correct': 0.2496182275555166, 'incorrect': 0.24948291774045397}, 'B': {'correct': 0.24695345097223562, 'incorrect': 0.24958648351318227}, 'C': {'correct': 0.2546718394001508, 'incorrect': 0.2500222480809223}, 'D': {'correct': 0.24875648207209702, 'incorrect': 0.2509083506654415}}","{'A': {'correct': 0.38121957, 'incorrect': 0.61878043}, 'B': {'correct': 0.3522018, 'incorrect': 0.64779824}, 'C': {'correct': 0.37754068, 'incorrect': 0.62245935}, 'D': {'correct': 0.35577488, 'incorrect': 0.64422506}}","{'correct': {'A': 0.20988622, 'B': 0.023826167, 'C': 0.60970294, 'D': 0.15658468}, 'incorrect': {'A': 0.21422067, 'B': 0.21255359, 'C': 0.255389, 'D': 0.31783673}}","{'correct': {'A': 0.2510177502942535, 'B': 0.24523449083698617, 'C': 0.2537992596952943, 'D': 0.2499484991734661}, 'incorrect': {'A': 0.2494558132957574, 'B': 0.2497982331735466, 'C': 0.24995292221326948, 'D': 0.2507930313174266}}"
Mercury_410598,"Roberto is sliding down a plastic slide on the playground. After he reaches the ground, he feels a small electric shock when he touches a piece of metal. What has been built up on his body that causes the shock?",['atoms' 'electrons' 'neutrons' 'protons'],B,"{'text': array(['atoms', 'electrons', 'neutrons', 'protons'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",science,B,B,B,B,"{'A': {'correct': 0.24701589587198622, 'incorrect': 0.2493043656540956}, 'B': {'correct': 0.2599808671778372, 'incorrect': 0.25105832883535806}, 'C': {'correct': 0.24615981356555197, 'incorrect': 0.2491868112286888}, 'D': {'correct': 0.24684342338462462, 'incorrect': 0.25045049428185745}}","{'A': {'correct': 0.20689406, 'incorrect': 0.79310596}, 'B': {'correct': 0.25982568, 'incorrect': 0.7401744}, 'C': {'correct': 0.16885696, 'incorrect': 0.8311431}, 'D': {'correct': 0.20434189, 'incorrect': 0.79565805}}","{'correct': {'A': 0.015747786, 'B': 0.974281, 'C': 0.0016728223, 'D': 0.0082985}, 'incorrect': {'A': 0.19416499, 'B': 0.3474913, 'C': 0.1747296, 'D': 0.28361413}}","{'correct': {'A': 0.24901769360747306, 'B': 0.26050625499166524, 'C': 0.24306869878585372, 'D': 0.24740735261500793}, 'incorrect': {'A': 0.24948690534255116, 'B': 0.250328101118306, 'C': 0.24969236742044726, 'D': 0.2504926261186956}}"
TIMSS_2011_4_pg15,Plants grow best in soils that are rich in which of the following?,"['grains of sand' 'lumps of clay' 'layers of gravel'
 'decaying plants and animals']",D,"{'text': array(['grains of sand', 'lumps of clay', 'layers of gravel',
       'decaying plants and animals'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",science,D,D,D,B,"{'A': {'correct': 0.2473160760236971, 'incorrect': 0.24901667098802371}, 'B': {'correct': 0.24746336775385225, 'incorrect': 0.25249911797514785}, 'C': {'correct': 0.24644706087479493, 'incorrect': 0.24845748499362016}, 'D': {'correct': 0.25877349534765576, 'incorrect': 0.25002672604320825}}","{'A': {'correct': 0.30735803, 'incorrect': 0.692642}, 'B': {'correct': 0.37387583, 'incorrect': 0.6261242}, 'C': {'correct': 0.284576, 'incorrect': 0.715424}, 'D': {'correct': 0.31405056, 'incorrect': 0.6859495}}","{'correct': {'A': 0.043479748, 'B': 0.019369537, 'C': 0.003874151, 'D': 0.93327653}, 'incorrect': {'A': 0.16819099, 'B': 0.4643902, 'C': 0.11787577, 'D': 0.24954304}}","{'correct': {'A': 0.24980412883882894, 'B': 0.2486349507438643, 'C': 0.2435959752863522, 'D': 0.2579649451309545}, 'incorrect': {'A': 0.24947092986918357, 'B': 0.2512752598943561, 'C': 0.24885743094042168, 'D': 0.2503963792960386}}"
